# Experiment_2020-09-01-085942: Experiment Data Table,,,,,,,,,,,,,,,,
Plate Name,Sample,Assay,Well,Spot,Dilution,Concentration,Signal,Adjusted Signal,Mean,Adj. Sig. Mean,CV,% Recovery,% Recovery Mean,Calc. Concentration,Calc. Conc. Mean,Calc. Conc. CV
Plate_1LK05AG072,Sample 20,SARS-COV2 N-protein,N24,2,364500,,474,474,472,472,0.599243035,,,3612.870788,3575.524455,1.477145284
Plate_1LK05AG072,Sample 20,SARS-COV2 N-protein,H24,2,13500,,5562,5562,6073,6073,11.89960695,,,3630.25657,3980.52889,12.44457407
Plate_1LK05AG072,Sample 20,SARS-COV2 N-protein,J24,2,40500,,2112,2112,2178,2177.5,4.254006353,,,3786.422734,3921.50892,4.871612408
Plate_1LK05AG072,Sample 20,SARS-COV2 N-protein,D24,2,1500,,37070,37070,50695,50695,38.00899455,,,2795.808031,3827.793866,38.12766348
Plate_1LK05AG072,Sample 20,SARS-COV2 N-protein,E24,2,4500,,16769,16769,15204,15204,14.55698648,,,3766.871818,3410.164721,14.79283425
Plate_1LK05AG072,Sample 20,SARS-COV2 N-protein,O24,2,1093500,,281,281,261,260.5,11.12912784,,,NaN,NaN,NaN
Plate_1LK05AG072,Sample 20,SARS-COV2 N-protein,P24,2,1093500,,240,240,261,260.5,11.12912784,,,NaN,NaN,NaN
Plate_1LK05AG072,Sample 20,SARS-COV2 N-protein,K24,2,121500,,1026,1026,1020,1020,0.831890331,,,4632.675003,4595.460566,1.14524238
Plate_1LK05AG072,Sample 20,SARS-COV2 N-protein,A24,2,500,,70722,70722,80067,80066.5,16.50517836,,,1781.438952,2017.087806,16.52173016
Plate_1LK05AG072,Sample 20,SARS-COV2 N-protein,F24,2,4500,,13639,13639,15204,15204,14.55698648,,,3053.457624,3410.164721,14.79283425
Plate_1LK05AG072,Sample 3,SARS-COV2 N-protein,H07,2,13500,,7810,7810,8196,8195.5,6.65217898,,,5170.792817,5434.824182,6.870447422
Plate_1LK05AG072,Sample 3,SARS-COV2 N-protein,B07,2,500,,141195,141195,147214,147214,5.782161637,,,3557.489009,3709.053637,5.778960699
Plate_1LK05AG072,Sample 3,SARS-COV2 N-protein,C07,2,1500,,61111,61111,56397,56397,11.82084638,,,4616.861112,4259.91935,11.84979901
Plate_1LK05AG072,Sample 3,SARS-COV2 N-protein,M07,2,364500,,616,616,602,601.5,3.409159876,,,6262.302407,5991.907525,6.381876026
Plate_1LK05AG072,Sample 3,SARS-COV2 N-protein,O07,2,1093500,,300,300,284,284,7.967400351,,,1072.411939,NaN,NaN
Plate_1LK05AG072,Sample 3,SARS-COV2 N-protein,I07,2,40500,,2932,2932,2927,2927,0.241580725,,,5476.865194,5466.562239,0.266540057
Plate_1LK05AG072,Sample 3,SARS-COV2 N-protein,N07,2,364500,,587,587,602,601.5,3.409159876,,,5721.512642,5991.907525,6.381876026
Plate_1LK05AG072,Sample 3,SARS-COV2 N-protein,D07,2,1500,,51683,51683,56397,56397,11.82084638,,,3902.977588,4259.91935,11.84979901
Plate_1LK05AG072,Sample 3,SARS-COV2 N-protein,E07,2,4500,,21093,21093,20650,20650,3.03388188,,,4751.865984,4650.975404,3.067761358
Plate_1LK05AG072,Sample 3,SARS-COV2 N-protein,P07,2,1093500,,268,268,284,284,7.967400351,,,NaN,NaN,NaN
Plate_1LK05AG072,Sample 3,SARS-COV2 N-protein,K07,2,121500,,1388,1388,1279,1278.5,12.11234924,,,6876.660452,6198.025662,15.48452
Plate_1LK05AG072,Sample 3,SARS-COV2 N-protein,J07,2,40500,,2922,2922,2927,2927,0.241580725,,,5456.259284,5466.562239,0.266540057
Plate_1LK05AG072,Sample 3,SARS-COV2 N-protein,L07,2,121500,,1169,1169,1279,1278.5,12.11234924,,,5519.390873,6198.025662,15.48452
Plate_1LK05AG072,Sample 3,SARS-COV2 N-protein,A07,2,500,,153233,153233,147214,147214,5.782161637,,,3860.618265,3709.053637,5.778960699
Plate_1LK05AG072,Sample 3,SARS-COV2 N-protein,F07,2,4500,,20207,20207,20650,20650,3.03388188,,,4550.084824,4650.975404,3.067761358
Plate_1LK05AG072,Sample 3,SARS-COV2 N-protein,G07,2,13500,,8581,8581,8196,8195.5,6.65217898,,,5698.855548,5434.824182,6.870447422
Plate_1LK05AG072,Sample 4,SARS-COV2 N-protein,H08,2,13500,,13644,13644,14213,14212.5,5.656854249,,,9163.792751,9552.591233,5.755967912
Plate_1LK05AG072,Sample 4,SARS-COV2 N-protein,B08,2,500,,235026,235026,242751,242750.5,4.50013189,,,5918.996462,6113.290917,4.494696179
Plate_1LK05AG072,Sample 4,SARS-COV2 N-protein,C08,2,1500,,97815,97815,96258,96257.5,2.288276366,,,7393.757948,7275.980905,2.289201873
Plate_1LK05AG072,Sample 4,SARS-COV2 N-protein,M08,2,364500,,631,631,715,714.5,16.52719838,,,6541.972498,8097.868989,27.17220941
Plate_1LK05AG072,Sample 4,SARS-COV2 N-protein,O08,2,1093500,,287,287,272,271.5,8.073779085,,,338.8485134,NaN,NaN
Plate_1LK05AG072,Sample 4,SARS-COV2 N-protein,N08,2,364500,,798,798,715,714.5,16.52719838,,,9653.76548,8097.868989,27.17220941
Plate_1LK05AG072,Sample 4,SARS-COV2 N-protein,I08,2,40500,,5326,5326,5111,5110.5,5.963467815,,,10405.31713,9961.955688,6.294022773
Plate_1LK05AG072,Sample 4,SARS-COV2 N-protein,D08,2,1500,,94700,94700,96258,96257.5,2.288276366,,,7158.203862,7275.980905,2.289201873
Plate_1LK05AG072,Sample 4,SARS-COV2 N-protein,E08,2,4500,,37520,37520,37841,37840.5,1.197805121,,,8489.752399,8562.630186,1.203657672
Plate_1LK05AG072,Sample 4,SARS-COV2 N-protein,K08,2,121500,,1825,1825,1779,1779,3.656763568,,,9583.00883,9298.224389,4.331429335
Plate_1LK05AG072,Sample 4,SARS-COV2 N-protein,P08,2,1093500,,256,256,272,271.5,8.073779085,,,NaN,NaN,NaN
Plate_1LK05AG072,Sample 4,SARS-COV2 N-protein,J08,2,40500,,4895,4895,5111,5110.5,5.963467815,,,9518.594249,9961.955688,6.294022773
Plate_1LK05AG072,Sample 4,SARS-COV2 N-protein,L08,2,121500,,1733,1733,1779,1779,3.656763568,,,9013.439948,9298.224389,4.331429335
Plate_1LK05AG072,Sample 4,SARS-COV2 N-protein,F08,2,4500,,38161,38161,37841,37840.5,1.197805121,,,8635.507973,8562.630186,1.203657672
Plate_1LK05AG072,Sample 4,SARS-COV2 N-protein,A08,2,500,,250475,250475,242751,242750.5,4.50013189,,,6307.585372,6113.290917,4.494696179
Plate_1LK05AG072,Sample 4,SARS-COV2 N-protein,G08,2,13500,,14781,14781,14213,14212.5,5.656854249,,,9941.389715,9552.591233,5.755967912
Plate_1LK05AG072,Sample 5,SARS-COV2 N-protein,H09,2,13500,,2993,2993,2991,2991,0.094564598,,,1867.518958,1866.145316,0.104098137
Plate_1LK05AG072,Sample 5,SARS-COV2 N-protein,B09,2,500,,60551,60551,64560,64559.5,8.780853422,,,1524.822121,1625.961637,8.79681729
Plate_1LK05AG072,Sample 5,SARS-COV2 N-protein,M09,2,364500,,303,303,305,305,0.927353156,,,413.8183648,451.3680354,11.76495659
Plate_1LK05AG072,Sample 5,SARS-COV2 N-protein,C09,2,1500,,22765,22765,20003,20002.5,19.53138341,,,1710.864811,1501.131364,19.75895598
Plate_1LK05AG072,Sample 5,SARS-COV2 N-protein,O09,2,1093500,,169,169,186,185.5,12.5792581,,,NaN,NaN,NaN
Plate_1LK05AG072,Sample 5,SARS-COV2 N-protein,D09,2,1500,,17240,17240,20003,20002.5,19.53138341,,,1291.397916,1501.131364,19.75895598
Plate_1LK05AG072,Sample 5,SARS-COV2 N-protein,I09,2,40500,,1034,1034,1116,1115.5,10.33244333,,,1560.76417,1729.210053,13.77614312
Plate_1LK05AG072,Sample 5,SARS-COV2 N-protein,N09,2,364500,,307,307,305,305,0.927353156,,,488.917706,451.3680354,11.76495659
Plate_1LK05AG072,Sample 5,SARS-COV2 N-protein,E09,2,4500,,6803,6803,7049,7049,4.9354027,,,1493.625889,1549.811036,5.126934542
Plate_1LK05AG072,Sample 5,SARS-COV2 N-protein,P09,2,1093500,,202,202,186,185.5,12.5792581,,,NaN,NaN,NaN
Plate_1LK05AG072,Sample 5,SARS-COV2 N-protein,K09,2,121500,,552,552,497,497,15.65025069,,,1689.551773,1347.310611,35.92357165
Plate_1LK05AG072,Sample 5,SARS-COV2 N-protein,J09,2,40500,,1197,1197,1116,1115.5,10.33244333,,,1897.655936,1729.210053,13.77614312
Plate_1LK05AG072,Sample 5,SARS-COV2 N-protein,L09,2,121500,,442,442,497,497,15.65025069,,,1005.069449,1347.310611,35.92357165
Plate_1LK05AG072,Sample 5,SARS-COV2 N-protein,A09,2,500,,68568,68568,64560,64559.5,8.780853422,,,1727.101152,1625.961637,8.79681729
Plate_1LK05AG072,Sample 5,SARS-COV2 N-protein,F09,2,4500,,7295,7295,7049,7049,4.9354027,,,1605.996183,1549.811036,5.126934542
Plate_1LK05AG072,Sample 5,SARS-COV2 N-protein,G09,2,13500,,2989,2989,2991,2991,0.094564598,,,1864.771675,1866.145316,0.104098137
Plate_1LK05AG072,Sample 6,SARS-COV2 N-protein,H10,2,13500,,1803,1803,1799,1799,0.314444372,,,1049.646205,1046.894761,0.371682962
Plate_1LK05AG072,Sample 6,SARS-COV2 N-protein,B10,2,500,,31390,31390,32002,32001.5,2.702347057,,,788.3917423,803.8481245,2.719248153
Plate_1LK05AG072,Sample 6,SARS-COV2 N-protein,M10,2,364500,,255,255,264,264,4.821182599,,,NaN,NaN,NaN
Plate_1LK05AG072,Sample 6,SARS-COV2 N-protein,C10,2,1500,,12088,12088,11270,11270,10.26465567,,,899.9288562,837.7314192,10.49984003
Plate_1LK05AG072,Sample 6,SARS-COV2 N-protein,O10,2,1093500,,255,255,240,239.5,9.152530362,,,NaN,NaN,NaN
Plate_1LK05AG072,Sample 6,SARS-COV2 N-protein,D10,2,1500,,10452,10452,11270,11270,10.26465567,,,775.5339822,837.7314192,10.49984003
Plate_1LK05AG072,Sample 6,SARS-COV2 N-protein,N10,2,364500,,273,273,264,264,4.821182599,,,NaN,NaN,NaN
Plate_1LK05AG072,Sample 6,SARS-COV2 N-protein,I10,2,40500,,733,733,705,704.5,5.721091061,,,938.1064699,879.0976655,9.49280777
Plate_1LK05AG072,Sample 6,SARS-COV2 N-protein,E10,2,4500,,4210,4210,4256,4255.5,1.512083588,,,900.9830838,911.3894651,1.614770213
Plate_1LK05AG072,Sample 6,SARS-COV2 N-protein,K10,2,121500,,348,348,354,354,2.39697214,,,419.1406239,456.581144,11.59681953
Plate_1LK05AG072,Sample 6,SARS-COV2 N-protein,P10,2,1093500,,224,224,240,239.5,9.152530362,,,NaN,NaN,NaN
Plate_1LK05AG072,Sample 6,SARS-COV2 N-protein,J10,2,40500,,676,676,705,704.5,5.721091061,,,820.0888611,879.0976655,9.49280777
Plate_1LK05AG072,Sample 6,SARS-COV2 N-protein,L10,2,121500,,360,360,354,354,2.39697214,,,494.0216641,456.581144,11.59681953
Plate_1LK05AG072,Sample 6,SARS-COV2 N-protein,F10,2,4500,,4301,4301,4256,4255.5,1.512083588,,,921.7958464,911.3894651,1.614770213
Plate_1LK05AG072,Sample 6,SARS-COV2 N-protein,A10,2,500,,32613,32613,32002,32001.5,2.702347057,,,819.3045067,803.8481245,2.719248153
Plate_1LK05AG072,Sample 6,SARS-COV2 N-protein,G10,2,13500,,1795,1795,1799,1799,0.314444372,,,1044.143317,1046.894761,0.371682962
Plate_1LK05AG072,Sample 7,SARS-COV2 N-protein,H11,2,13500,,1968,1968,2141,2141,11.42732117,,,1163.126973,1282.064238,13.1196775
Plate_1LK05AG072,Sample 7,SARS-COV2 N-protein,B11,2,500,,41295,41295,45593,45592.5,13.33022489,,,1038.672575,1147.199133,13.37864768
Plate_1LK05AG072,Sample 7,SARS-COV2 N-protein,C11,2,1500,,17742,17742,16552,16551.5,10.17201611,,,1329.523623,1239.094674,10.32091005
Plate_1LK05AG072,Sample 7,SARS-COV2 N-protein,M11,2,364500,,273,273,254,253.5,10.87856586,,,NaN,NaN,NaN
Plate_1LK05AG072,Sample 7,SARS-COV2 N-protein,O11,2,1093500,,277,277,259,258.5,10.12106418,,,NaN,NaN,NaN
Plate_1LK05AG072,Sample 7,SARS-COV2 N-protein,I11,2,40500,,959,959,871,870.5,14.3777025,,,1405.690731,1222.609788,21.17728437
Plate_1LK05AG072,Sample 7,SARS-COV2 N-protein,N11,2,364500,,234,234,254,253.5,10.87856586,,,NaN,NaN,NaN
Plate_1LK05AG072,Sample 7,SARS-COV2 N-protein,D11,2,1500,,15361,15361,16552,16551.5,10.17201611,,,1148.665724,1239.094674,10.32091005
Plate_1LK05AG072,Sample 7,SARS-COV2 N-protein,E11,2,4500,,5996,5996,5766,5766,5.641157117,,,1309.262558,1256.702971,5.914721455
Plate_1LK05AG072,Sample 7,SARS-COV2 N-protein,P11,2,1093500,,240,240,259,258.5,10.12106418,,,NaN,NaN,NaN
Plate_1LK05AG072,Sample 7,SARS-COV2 N-protein,K11,2,121500,,523,523,476,475.5,14.12726482,,,1509.183389,1213.531114,34.45444882
Plate_1LK05AG072,Sample 7,SARS-COV2 N-protein,J11,2,40500,,782,782,871,870.5,14.3777025,,,1039.528846,1222.609788,21.17728437
Plate_1LK05AG072,Sample 7,SARS-COV2 N-protein,L11,2,121500,,428,428,476,475.5,14.12726482,,,917.8788396,1213.531114,34.45444882
Plate_1LK05AG072,Sample 7,SARS-COV2 N-protein,A11,2,500,,49890,49890,45593,45592.5,13.33022489,,,1255.725691,1147.199133,13.37864768
Plate_1LK05AG072,Sample 7,SARS-COV2 N-protein,F11,2,4500,,5536,5536,5766,5766,5.641157117,,,1204.143385,1256.702971,5.914721455
Plate_1LK05AG072,Sample 7,SARS-COV2 N-protein,G11,2,13500,,2314,2314,2141,2141,11.42732117,,,1401.001503,1282.064238,13.1196775
Plate_1LK05AG072,Sample 8,SARS-COV2 N-protein,H12,2,13500,,18686,18686,17170,17169.5,12.49107352,,,12610.89526,11574.27013,12.66610599
Plate_1LK05AG072,Sample 8,SARS-COV2 N-protein,B12,2,500,,312212,312212,323225,323225,4.81854249,,,7859.988348,8136.836906,4.81173446
Plate_1LK05AG072,Sample 8,SARS-COV2 N-protein,C12,2,1500,,135784,135784,133647,133646.5,2.2618486,,,10263.64549,10102.13582,2.26099868
Plate_1LK05AG072,Sample 8,SARS-COV2 N-protein,M12,2,364500,,881,881,905,904.5,3.67429726,,,11199.29943,11636.76364,5.316493886
Plate_1LK05AG072,Sample 8,SARS-COV2 N-protein,O12,2,1093500,,387,387,415,414.5,9.382599027,,,5961.606919,7503.615982,29.06238986
Plate_1LK05AG072,Sample 8,SARS-COV2 N-protein,N12,2,364500,,928,928,905,904.5,3.67429726,,,12074.22786,11636.76364,5.316493886
Plate_1LK05AG072,Sample 8,SARS-COV2 N-protein,I12,2,40500,,4833,4833,5203,5202.5,10.04424625,,,9391.02052,10151.17949,10.59016965
Plate_1LK05AG072,Sample 8,SARS-COV2 N-protein,D12,2,1500,,131509,131509,133647,133646.5,2.2618486,,,9940.626159,10102.13582,2.26099868
Plate_1LK05AG072,Sample 8,SARS-COV2 N-protein,E12,2,4500,,43695,43695,42451,42450.5,4.145978913,,,9893.622559,9610.721338,4.162879458
Plate_1LK05AG072,Sample 8,SARS-COV2 N-protein,K12,2,121500,,2424,2424,2442,2442,1.042417859,,,13289.42931,13400.76006,1.174899394
Plate_1LK05AG072,Sample 8,SARS-COV2 N-protein,P12,2,1093500,,442,442,415,414.5,9.382599027,,,9045.625045,7503.615982,29.06238986
Plate_1LK05AG072,Sample 8,SARS-COV2 N-protein,J12,2,40500,,5572,5572,5203,5202.5,10.04424625,,,10911.33847,10151.17949,10.59016965
Plate_1LK05AG072,Sample 8,SARS-COV2 N-protein,L12,2,121500,,2460,2460,2442,2442,1.042417859,,,13512.0908,13400.76006,1.174899394
Plate_1LK05AG072,Sample 8,SARS-COV2 N-protein,F12,2,4500,,41206,41206,42451,42450.5,4.145978913,,,9327.820116,9610.721338,4.162879458
Plate_1LK05AG072,Sample 8,SARS-COV2 N-protein,A12,2,500,,334238,334238,323225,323225,4.81854249,,,8413.685464,8136.836906,4.81173446
Plate_1LK05AG072,Sample 8,SARS-COV2 N-protein,G12,2,13500,,15653,15653,17170,17169.5,12.49107352,,,10537.64499,11574.27013,12.66610599
Plate_1LK05AG072,Sample 9,SARS-COV2 N-protein,H13,2,13500,,18269,18269,18521,18520.5,1.920437952,,,12325.90481,12497.7865,1.944963709
Plate_1LK05AG072,Sample 9,SARS-COV2 N-protein,B13,2,500,,374297,374297,379490,379489.5,1.935047985,,,9420.525987,9551.017102,1.932174368
Plate_1LK05AG072,Sample 9,SARS-COV2 N-protein,M13,2,364500,,1172,1172,1118,1118,6.830727403,,,16613.96723,15609.50262,9.100401905
Plate_1LK05AG072,Sample 9,SARS-COV2 N-protein,C13,2,1500,,174458,174458,162222,162221.5,10.6675282,,,13184.86412,12260.6859,10.65996944
Plate_1LK05AG072,Sample 9,SARS-COV2 N-protein,O13,2,1093500,,470,470,451,451,5.957884187,,,10614.53437,9549.83376,15.76691358
Plate_1LK05AG072,Sample 9,SARS-COV2 N-protein,D13,2,1500,,149985,149985,162222,162221.5,10.6675282,,,11336.50768,12260.6859,10.65996944
Plate_1LK05AG072,Sample 9,SARS-COV2 N-protein,I13,2,40500,,7093,7093,7244,7244,2.947905134,,,14038.7668,14349.13243,3.05888377
Plate_1LK05AG072,Sample 9,SARS-COV2 N-protein,N13,2,364500,,1064,1064,1118,1118,6.830727403,,,14605.03801,15609.50262,9.100401905
Plate_1LK05AG072,Sample 9,SARS-COV2 N-protein,E13,2,4500,,55908,55908,51946,51946,10.78642077,,,12668.78923,11768.60133,10.81741066
Plate_1LK05AG072,Sample 9,SARS-COV2 N-protein,P13,2,1093500,,432,432,451,451,5.957884187,,,8485.133155,9549.83376,15.76691358
Plate_1LK05AG072,Sample 9,SARS-COV2 N-protein,K13,2,121500,,2877,2877,2858,2858,0.940169968,,,16090.59049,15973.1287,1.039971898
Plate_1LK05AG072,Sample 9,SARS-COV2 N-protein,J13,2,40500,,7395,7395,7244,7244,2.947905134,,,14659.49806,14349.13243,3.05888377
Plate_1LK05AG072,Sample 9,SARS-COV2 N-protein,L13,2,121500,,2839,2839,2858,2858,0.940169968,,,15855.66692,15973.1287,1.039971898
Plate_1LK05AG072,Sample 9,SARS-COV2 N-protein,A13,2,500,,384682,384682,379490,379489.5,1.935047985,,,9681.508217,9551.017102,1.932174368
Plate_1LK05AG072,Sample 9,SARS-COV2 N-protein,F13,2,4500,,47984,47984,51946,51946,10.78642077,,,10868.41343,11768.60133,10.81741066
Plate_1LK05AG072,Sample 9,SARS-COV2 N-protein,G13,2,13500,,18772,18772,18521,18520.5,1.920437952,,,12669.66819,12497.7865,1.944963709
Plate_1LK05AG072,VIP 4plex Cont 1,SARS-COV2 N-protein,M02,2,1,,33836,33836,34416,34415.66667,1.527893958,,,1.70042858,1.729726903,1.536508936
Plate_1LK05AG072,VIP 4plex Cont 1,SARS-COV2 N-protein,M01,2,1,,34549,34549,34416,34415.66667,1.527893958,,,1.736466271,1.729726903,1.536508936
Plate_1LK05AG072,VIP 4plex Cont 1,SARS-COV2 N-protein,M03,2,1,,34862,34862,34416,34415.66667,1.527893958,,,1.752285858,1.729726903,1.536508936
Plate_1LK05AG072,VIP 4plex Cont 2,SARS-COV2 N-protein,N01,2,1,,801579,801579,748531,748531.3333,6.141594111,,,40.30276425,37.63926874,6.132472858
Plate_1LK05AG072,VIP 4plex Cont 2,SARS-COV2 N-protein,N02,2,1,,720316,720316,748531,748531.3333,6.141594111,,,36.22258682,37.63926874,6.132472858
Plate_1LK05AG072,VIP 4plex Cont 2,SARS-COV2 N-protein,N03,2,1,,723699,723699,748531,748531.3333,6.141594111,,,36.39245516,37.63926874,6.132472858
Plate_1LK05AG072,VIP 4plex Cont 3,SARS-COV2 N-protein,O03,2,1,,289575,289575,271042,271041.6667,5.964073745,,,14.58170242,13.64961004,5.956139856
Plate_1LK05AG072,VIP 4plex Cont 3,SARS-COV2 N-protein,O01,2,1,,263698,263698,271042,271041.6667,5.964073745,,,13.28028699,13.64961004,5.956139856
Plate_1LK05AG072,VIP 4plex Cont 3,SARS-COV2 N-protein,O02,2,1,,259852,259852,271042,271041.6667,5.964073745,,,13.08684071,13.64961004,5.956139856
Plate_1LK05AG072,VIP 4plex Cont 4,SARS-COV2 N-protein,P02,2,1,,1743475,1743475,1610838,1610838.333,7.135238093,,,87.58416344,80.9258096,7.129788082
Plate_1LK05AG072,VIP 4plex Cont 4,SARS-COV2 N-protein,P01,2,1,,1540497,1540497,1610838,1610838.333,7.135238093,,,77.39468714,80.9258096,7.129788082
Plate_1LK05AG072,VIP 4plex Cont 4,SARS-COV2 N-protein,P03,2,1,,1548543,1548543,1610838,1610838.333,7.135238093,,,77.79857821,80.9258096,7.129788082
Plate_1LK05AG072,Blank (Diluent),SARS-COV2 RBD,I03,3,,,78,,112,,26.14455079,,,,,
Plate_1LK05AG072,Blank (Diluent),SARS-COV2 RBD,I01,3,,,127,,112,,26.14455079,,,,,
Plate_1LK05AG072,Blank (Diluent),SARS-COV2 RBD,I02,3,,,130,,112,,26.14455079,,,,,
Plate_1LK05AG072,CAL1,SARS-COV2 RBD,A03,3,,30,809057,809057,809352,809352.3333,6.389260942,100.5204923,100.5544106,30.15614768,30.16632317,6.255402258
Plate_1LK05AG072,CAL1,SARS-COV2 RBD,A01,3,,30,861211,861211,809352,809352.3333,6.389260942,106.861384,100.5544106,32.0584152,30.16632317,6.255402258
Plate_1LK05AG072,CAL1,SARS-COV2 RBD,A02,3,,30,757789,757789,809352,809352.3333,6.389260942,94.28135543,100.5544106,28.28440663,30.16632317,6.255402258
Plate_1LK05AG072,CAL2,SARS-COV2 RBD,B03,3,,7.5,210786,210786,199045,199044.6667,6.702372511,108.1246899,102.2448559,8.109351741,7.668364196,6.536320473
Plate_1LK05AG072,CAL2,SARS-COV2 RBD,B02,3,,7.5,184538,184538,199045,199044.6667,6.702372511,94.9766782,102.2448559,7.123250865,7.668364196,6.536320473
Plate_1LK05AG072,CAL2,SARS-COV2 RBD,B01,3,,7.5,201810,201810,199045,199044.6667,6.702372511,103.6331998,102.2448559,7.772489981,7.668364196,6.536320473
Plate_1LK05AG072,CAL3,SARS-COV2 RBD,C01,3,,1.875,41952,41952,43127,43126.66667,2.393492801,89.61350321,92.06133543,1.680253185,1.726150039,2.336474461
Plate_1LK05AG072,CAL3,SARS-COV2 RBD,C02,3,,1.875,43889,43889,43127,43126.66667,2.393492801,93.64972964,92.06133543,1.755932431,1.726150039,2.336474461
Plate_1LK05AG072,CAL3,SARS-COV2 RBD,C03,3,,1.875,43539,43539,43127,43126.66667,2.393492801,92.92077343,92.06133543,1.742264502,1.726150039,2.336474461
Plate_1LK05AG072,CAL4,SARS-COV2 RBD,D02,3,,0.46875,10736,10736,11566,11565.66667,7.645973663,94.35825686,101.5242912,0.442304329,0.475895115,7.520196623
Plate_1LK05AG072,CAL4,SARS-COV2 RBD,D01,3,,0.46875,11465,11465,11566,11565.66667,7.645973663,100.6602266,101.5242912,0.471844812,0.475895115,7.520196623
Plate_1LK05AG072,CAL4,SARS-COV2 RBD,D03,3,,0.46875,12496,12496,11566,11565.66667,7.645973663,109.5543902,101.5242912,0.513536204,0.475895115,7.520196623
Plate_1LK05AG072,CAL5,SARS-COV2 RBD,E03,3,,0.1171875,2885,2885,3010,3009.666667,3.967352172,101.7975373,106.2681658,0.119293989,0.124533007,4.028744697
Plate_1LK05AG072,CAL5,SARS-COV2 RBD,E02,3,,0.1171875,3123,3123,3010,3009.666667,3.967352172,110.3308853,106.2681658,0.129294006,0.124533007,4.028744697
Plate_1LK05AG072,CAL5,SARS-COV2 RBD,E01,3,,0.1171875,3021,3021,3010,3009.666667,3.967352172,106.6760748,106.2681658,0.125011025,0.124533007,4.028744697
Plate_1LK05AG072,CAL6,SARS-COV2 RBD,F03,3,,0.029296875,888,888,887,887,4.003445525,116.4590598,116.3081439,0.034118865,0.034074652,4.539796559
Plate_1LK05AG072,CAL6,SARS-COV2 RBD,F01,3,,0.029296875,922,922,887,887,4.003445525,121.5112213,116.3081439,0.035598991,0.034074652,4.539796559
Plate_1LK05AG072,CAL6,SARS-COV2 RBD,F02,3,,0.029296875,851,851,887,887,4.003445525,110.9541506,116.3081439,0.032506099,0.034074652,4.539796559
Plate_1LK05AG072,CAL7,SARS-COV2 RBD,G03,3,,0.007324219,237,237,248,247.6666667,6.439232147,71.50845741,78.1728068,0.005237436,0.005725547,12.7408754
Plate_1LK05AG072,CAL7,SARS-COV2 RBD,G01,3,,0.007324219,240,240,248,247.6666667,6.439232147,73.38775034,78.1728068,0.005375079,0.005725547,12.7408754
Plate_1LK05AG072,CAL7,SARS-COV2 RBD,G02,3,,0.007324219,266,266,248,247.6666667,6.439232147,89.62221266,78.1728068,0.006564127,0.005725547,12.7408754
Plate_1LK05AG072,CAL8,SARS-COV2 RBD,H01,3,,0,119,119,133,133.3333333,9.317322577,,NaN,NaN,NaN,NaN
Plate_1LK05AG072,CAL8,SARS-COV2 RBD,H02,3,,0,141,141,133,133.3333333,9.317322577,,NaN,7.48E-04,NaN,NaN
Plate_1LK05AG072,CAL8,SARS-COV2 RBD,H03,3,,0,140,140,133,133.3333333,9.317322577,,NaN,6.99E-04,NaN,NaN
Plate_1LK05AG072,MSD 1.1,SARS-COV2 RBD,J03,3,1,7.18,172613,172613,170137,170137,4.630632636,92.95463524,91.65301475,6.67414281,6.580686459,4.515272662
Plate_1LK05AG072,MSD 1.1,SARS-COV2 RBD,J02,3,1,7.18,161318,161318,170137,170137,4.630632636,87.02030091,91.65301475,6.248057605,6.580686459,4.515272662
Plate_1LK05AG072,MSD 1.1,SARS-COV2 RBD,J01,3,1,7.18,176480,176480,170137,170137,4.630632636,94.98410809,91.65301475,6.819858961,6.580686459,4.515272662
Plate_1LK05AG072,MSD 1.2,SARS-COV2 RBD,K02,3,1,2.12,44522,44522,46957,46957,13.29401151,83.9926659,88.45943531,1.780644517,1.875340029,12.96402616
Plate_1LK05AG072,MSD 1.2,SARS-COV2 RBD,K01,3,1,2.12,42299,42299,46957,46957,13.29401151,79.89704269,88.45943531,1.693817305,1.875340029,12.96402616
Plate_1LK05AG072,MSD 1.2,SARS-COV2 RBD,K03,3,1,2.12,54050,54050,46957,46957,13.29401151,101.4885974,88.45943531,2.151558264,1.875340029,12.96402616
Plate_1LK05AG072,MSD 1.3,SARS-COV2 RBD,L03,3,1,0.545,14543,14543,13231,13230.66667,11.9414037,109.3654904,99.65441353,0.596041923,0.543116554,11.73969984
Plate_1LK05AG072,MSD 1.3,SARS-COV2 RBD,L01,3,1,0.545,13672,13672,13231,13230.66667,11.9414037,102.9315782,99.65441353,0.560977101,0.543116554,11.73969984
Plate_1LK05AG072,MSD 1.3,SARS-COV2 RBD,L02,3,1,0.545,11477,11477,13231,13230.66667,11.9414037,86.66617201,99.65441353,0.472330638,0.543116554,11.73969984
Plate_1LK05AG072,SARS-COV2-POS-3,SARS-COV2 RBD,N04,3,364500,,823,823,849,848.5,4.250140936,,,11403.07147,11808.53002,4.855854024
Plate_1LK05AG072,SARS-COV2-POS-3,SARS-COV2 RBD,C04,3,1500,,157974,157974,163328,163328,4.63588571,,,9182.657156,9485.778114,4.519162952
Plate_1LK05AG072,SARS-COV2-POS-3,SARS-COV2 RBD,M04,3,364500,,874,874,849,848.5,4.250140936,,,12213.98857,11808.53002,4.855854024
